game_id,campeon,frases,resultado
1298419956#participant6,Riven,"Buen uso del barón, Destructor de torretas, Ingankeable, Buen farmeador, KDA alto, Sobreviviente, Buena visión, Jugador seguro, Derrota a pesar de ventaja, Jugador pasivo",0
1298419956#participant7,Jarvan IV,"Jungla agresivo, Buen uso del barón, Destructor de torretas, KDA alto, Alta participación en muertes, Sobreviviente, Buena visión, Derrota a pesar de ventaja",0
1298419956#participant8,Qiyana,"Jugador agresivo, Buen uso del barón, Buen farmeador, Alta participación en muertes, Buena visión, Jugador seguro, Torretas ignoradas, Derrota a pesar de ventaja",0
1298419956#participant9,Ashe,"Jugador agresivo, Buen uso del barón, Mucho daño con Ashe, KDA alto, Alta participación en muertes, Buena visión, Jugador seguro, Derrota a pesar de ventaja, Sin centinelas de control",0
1298419956#participant10,Ziggs,"Buen uso del barón, Destructor de torretas, KDA alto, Sobreviviente, Selección extraña, Derrota a pesar de ventaja",0
1298405819#participant1,Riven,"Buen uso del barón, Ingankeable, KDA alto, Alta participación en muertes, Sobreviviente, Jugador pasivo",1
1298405819#participant2,Ekko,"Buen uso del barón, Mucho daño con Ekko, KDA alto, Alta participación en muertes, Buena visión, Jungla pasivo",1
1298405819#participant3,Kayle,"Buen uso del barón, Destructor de torretas, Selección extraña, Ávaro, Hace split push, Nivel 6 tardío, Jugador pasivo",1
1298405819#participant4,Caitlyn,"Buen uso del barón, Buen farmeador, KDA alto, Alta participación en muertes, Buena visión, Jugador pasivo",1
1298405819#participant5,Rakan,"Buen uso del barón, Ingankeable, KDA alto, Alta participación en muertes, Sobreviviente, Buena visión, Jugador seguro",1
1298405819#participant6,Teemo,"Buen farmeador, Buena visión, Jugador pasivo",0
1298405819#participant7,Maestro Yi,"Buen farmeador, Buena visión, Poco daño con Maestro Yi",0
1298405819#participant8,Yone,"Jugador agresivo, Mucho daño con Yone, Alta participación en muertes, Jugador seguro, Dejó de farmear",0
1298405819#participant9,Kog'Maw,"Poco daño con Kog'Maw, Baja participación en muertes, Jugador pasivo",0
1298405819#participant10,Thresh,"Alta participación en muertes, Jugador seguro, Torretas ignoradas, Sin centinelas de control",0
1298495851#participant1,Vex,"Ladrón épico, Selección extraña, Dejó de farmear, Sin centinelas de control, Jugador pasivo",0
1298495851#participant2,Diana,"Buen farmeador, Ladrón épico, Buena visión, Malos ganks, Torretas ignoradas, Jungla pasivo",0
1298495851#participant3,Akali,"Ingankeable, Buen farmeador, Jugador seguro, Poco daño con Akali, Baja participación en muertes, Jugador pasivo, Mala visión",0
1298495851#participant4,Vayne,"Jugador agresivo, Destructor de torretas, Ingankeable, Buen farmeador, KDA alto, Alta participación en muertes, Sobreviviente, Buena visión, Jugador seguro",0
1298495851#participant5,Nautilus,"Ingankeable, KDA alto, Alta participación en muertes, Sobreviviente, Buena visión, Jugador seguro",0
1298495851#participant6,Yone,"Ingankeable, Buen farmeador, Alta participación en muertes, Sobreviviente, Buena visión, Jugador seguro, Jugador pasivo",1
1298495851#participant7,Gragas,"Destructor de torretas, Ladrón épico, Buena visión, Jungla pasivo",1
1298495851#participant8,Yasuo,"Destructor de torretas, Destructor de torretas temprano, Buen farmeador, KDA alto, Alta participación en muertes, Sobreviviente, Buena visión, Hace split push, Jugador pasivo",1
1298495851#participant9,Jinx,"Ingankeable, KDA alto, Alta participación en muertes, Sobreviviente, Buena visión, Sin centinelas de control, Jugador pasivo",1
1298495851#participant10,Lux,"Destructor de torretas temprano, Sin centinelas de control",1
1298561667#participant1,Neeko,"Jugador agresivo, Ingankeable, Sobreviviente, Jugador seguro, Selección extraña, Dejó de farmear",0
1298561667#participant2,Maestro Yi,"Jungla agresivo, Malos ganks, Sin centinelas de control",0
1298561667#participant3,Viktor,"Jugador agresivo, Alta participación en muertes, Sin centinelas de control, Nivel 6 tardío, Carril vulnerable",0
1298561667#participant4,Draven,"Dejó de farmear, Sin centinelas de control, Mala visión",0
1298561667#participant5,Veigar,"Ingankeable, Selección extraña, Torretas ignoradas, Nivel 6 tardío",0
1298561667#participant6,Ornn,"Buen uso del barón, Destructor de torretas, KDA alto, Buena visión, Dejó de farmear, Lentos para finalizar, Jugador pasivo",1
1298561667#participant7,Warwick,"Jungla agresivo, Buen uso del barón, Malos ganks, Poco daño con Warwick, Lentos para finalizar, Sin centinelas de control, Baja participación en muertes",1
1298561667#participant8,Yone,"Jugador agresivo, Buen uso del barón, Buen farmeador, Alta participación en muertes, Rotación excelente, Buena visión, Dejó de farmear, Lentos para finalizar",1
1298561667#participant9,Jhin,"Jugador agresivo, Buen uso del barón, Mucho daño con Jhin, Destructor de torretas, Ingankeable, Destructor de torretas temprano, Buen farmeador, KDA alto, Alta participación en muertes, Ávaro, Dejó de farmear, Lentos para finalizar",1
1298561667#participant10,Morgana,"Buen uso del barón, Ingankeable, Destructor de torretas temprano, KDA alto, Alta participación en muertes, Buena visión, Lentos para finalizar, Sin centinelas de control",1
1298518375#participant1,Sett,"Jugador agresivo, Ingankeable, Buena visión, Dejó de farmear, Torretas ignoradas",0
1298518375#participant2,Zac,"Mucho daño con Zac, Alta participación en muertes, Buena visión",0
1298518375#participant3,Katarina,"Jugador agresivo, Destructor de torretas, Alta participación en muertes, Sin centinelas de control, Mala visión",0
1298518375#participant4,Jhin,"Ingankeable, KDA alto, Dejó de farmear, Torretas ignoradas",0
1298518375#participant5,Maokai,"Rotación excelente, Nivel 6 tardío, Carril vulnerable",0
1298518375#participant6,Ornn,"Buen uso del barón, Mucho daño con Ornn, Destructor de torretas, Buen farmeador, KDA alto, Alta participación en muertes, Buena visión, Hace split push, Lentos para finalizar, Sin centinelas de control, Jugador pasivo",1
1298518375#participant7,Nunu y Willump,"Jungla agresivo, Buen uso del barón, Buen farmeador, KDA alto, Lentos para finalizar, Sin centinelas de control",1
1298518375#participant8,Yasuo,"Jugador agresivo, Buen uso del barón, Mucho daño con Yasuo, Destructor de torretas, Buen farmeador, Rotación excelente, Hace split push, Muere en ganks, Lentos para finalizar",1
1298518375#participant9,Draven,"Jugador agresivo, Buen uso del barón, Destructor de torretas, Buen farmeador, Ávaro, Lentos para finalizar, Sin centinelas de control, Nivel 6 tardío",1
1298518375#participant10,Brand,"Buen uso del barón, Destructor de torretas, Alta participación en muertes, Buena visión, Lentos para finalizar",1
1298500818#participant1,Poppy,"Ingankeable, Buen farmeador, Sin centinelas de control, Baja participación en muertes",0
1298500818#participant2,Kayn,"Poco daño con Kayn, Jungla pasivo",0
1298500818#participant3,Vex,"Buen farmeador, Rotación excelente, Torretas ignoradas, Muere en ganks, Jugador pasivo",0
1298500818#participant4,Samira,"Buen farmeador, Jugador seguro, Poco daño con Samira, Sin centinelas de control, Nivel 6 tardío, Jugador pasivo",0
1298500818#participant5,Lux,"Ingankeable, Jugador seguro, Torretas ignoradas, Baja participación en muertes",0
1298500818#participant6,Darius,"Buena visión, Poco daño con Darius, Baja participación en muertes, Jugador pasivo",1
1298500818#participant7,Kha'Zix,"KDA alto, Alta participación en muertes, Buena visión",1
1298500818#participant8,Akali,"Ingankeable, Buen farmeador, KDA alto, Jugador seguro, Poco daño con Akali, Sin centinelas de control, Jugador pasivo",1
1298500818#participant9,Kai'Sa,"Ingankeable, Buen farmeador, Jugador seguro, Torretas ignoradas, Sin centinelas de control, Jugador pasivo, Mala visión",1
1298500818#participant10,Pyke,"Rotación excelente, Torretas ignoradas, Nivel 6 tardío",1
1298601514#participant1,Malphite,"Ingankeable, Buen farmeador, Alta participación en muertes, Poco daño con Malphite, Sin centinelas de control, Jugador pasivo, Mala visión",0
1298601514#participant2,Fiddlesticks,"Alta participación en muertes, Malos ganks, Sin centinelas de control, Jungla pasivo, Mala visión",0
1298601514#participant3,Annie,"Alta participación en muertes, Poco daño con Annie, Jugador pasivo",0
1298601514#participant4,Ezreal,"Poco daño con Ezreal, Torretas ignoradas, Sin centinelas de control, Jugador pasivo, Mala visión",0
1298601514#participant5,Senna,"Torretas ignoradas, Baja participación en muertes, Nivel 6 tardío, Carril vulnerable",0
1298601514#participant6,Sylas,"Ingankeable, Jugador seguro, Selección extraña",1
1298601514#participant7,Kayn,"Jungla agresivo, Destructor de torretas, Destructor de torretas temprano, Buen farmeador, KDA alto, Buena visión",1
1298601514#participant8,Galio,"Destructor de torretas, Buen farmeador, KDA alto, Jugador seguro, Sin centinelas de control",1
1298601514#participant9,Jhin,"Jugador agresivo, Destructor de torretas, Ingankeable, Buen farmeador, KDA alto, Invencible, Jugador seguro, Hace split push, Sin centinelas de control",1
1298601514#participant10,Leona,"Ingankeable, KDA alto, Sobreviviente, Jugador seguro",1
1298585744#participant1,Garen,"Buen uso del barón, Destructor de torretas, Buen farmeador, Buena visión, Ávaro, Hace split push, Dejó de farmear, Lentos para finalizar, Jugador pasivo",1
1298585744#participant2,Kayn,"Buen uso del barón, Mucho daño con Kayn, Buena visión, Malos ganks, Dejó de farmear, Lentos para finalizar, Castigos malos, Jungla pasivo",1
1298585744#participant3,Qiyana,"Buen uso del barón, Mucho daño con Qiyana, Destructor de torretas, Ingankeable, Buen duelista, Buen farmeador, KDA alto, Alta participación en muertes, Sobreviviente, Buena visión, Jugador seguro, Dejó de farmear, Lentos para finalizar, Jugador pasivo",1
1298585744#participant4,Vayne,"Jugador agresivo, Buen uso del barón, Mucho daño con Vayne, KDA alto, Alta participación en muertes, Ávaro, Dejó de farmear, Lentos para finalizar",1
1298585744#participant5,Nautilus,"Buen uso del barón, KDA alto, Alta participación en muertes, Buena visión, Jugador seguro, Lentos para finalizar",1
1298585744#participant6,K'Sante,"Buen uso del barón, Buena visión, Torretas ignoradas, Jugador pasivo",0
1298585744#participant7,Kha'Zix,"Jungla agresivo, Buen uso del barón, Alta participación en muertes, Ladrón épico, Dejó de farmear",0
1298585744#participant8,Ziggs,"Buen uso del barón, Buen farmeador, Buena visión, Ávaro, Hace split push, Dejó de farmear, Mal duelista, Jugador pasivo",0
1298585744#participant9,Jhin,"Buen uso del barón, Buen farmeador, Alta participación en muertes, Dejó de farmear",0
1298585744#participant10,Thresh,"Buen uso del barón, Ingankeable, Alta participación en muertes, Buena visión, Torretas ignoradas, Nivel 6 tardío",0
1298603338#participant1,Olaf,"Buen farmeador, Hace split push, Mal uso del barón, Dejó de farmear, Sin centinelas de control, Jugador pasivo",0
1298603338#participant2,Maestro Yi,"Mal uso del barón, Dejó de farmear, Poco daño con Maestro Yi, Sin centinelas de control, Baja participación en muertes, Jungla pasivo",0
1298603338#participant3,Yasuo,"Buena visión, Jugador seguro, Hace split push, Mal uso del barón, Dejó de farmear, Poco daño con Yasuo, Jugador pasivo",0
1298603338#participant4,Samira,"Jugador agresivo, Mucho daño con Samira, Ingankeable, Destructor de torretas temprano, Alta participación en muertes, Buena visión, Mal uso del barón, Dejó de farmear, Sin centinelas de control",0
1298603338#participant5,Lux,"Destructor de torretas temprano, Alta participación en muertes, Sobreviviente, Buena visión, Mal uso del barón",0
1298603338#participant6,Nasus,"Mucho daño con Nasus, Destructor de torretas, Ingankeable, Buen duelista, Buen farmeador, KDA alto, Alta participación en muertes, Sobreviviente, Buena visión, Jugador seguro, Hace split push, Jugador pasivo",1
1298603338#participant7,Kayn,"KDA alto, Alta participación en muertes, Sobreviviente, Dejó de farmear",1
1298603338#participant8,Qiyana,"Destructor de torretas, Ingankeable, Buen farmeador, KDA alto, Alta participación en muertes, Rotación excelente, Sobreviviente, Buena visión, Jugador seguro, Dejó de farmear, Jugador pasivo",1
1298603338#participant9,Kai'Sa,"Ingankeable, Buena visión, Poco daño con Kai'Sa, Baja participación en muertes, Nivel 6 tardío, Jugador pasivo",1
1298603338#participant10,Nautilus,"Ingankeable, Buena visión",1
1298589700#participant1,Jayce,"Buen uso del barón, Destructor de torretas, Ingankeable, KDA alto, Alta participación en muertes, Rotación excelente, Sobreviviente, Jugador seguro, Hace split push, Lentos para finalizar, Sin centinelas de control, Jugador pasivo",1
1298589700#participant2,Kayn,"Buen uso del barón, Poco daño con Kayn, Lentos para finalizar, Sin centinelas de control, Jungla pasivo",1
1298589700#participant3,Malzahar,"Buen uso del barón, Ingankeable, KDA alto, Alta participación en muertes, Rotación excelente, Buena visión, Jugador seguro, Poco daño con Malzahar, Lentos para finalizar, Jugador pasivo",1
1298589700#participant4,Tristana,"Jugador agresivo, Buen uso del barón, Destructor de torretas, Ingankeable, Buen farmeador, KDA alto, Invencible, Buena visión, Jugador seguro, Ávaro, Lentos para finalizar, Sin centinelas de control",1
1298589700#participant5,Mordekaiser,"Buen uso del barón, KDA alto, Selección extraña, Ávaro, Lentos para finalizar, Sin centinelas de control",1
1298589700#participant6,Singed,"Buena visión, Dejó de farmear, Poco daño con Singed, Torretas ignoradas, Malo para farmear, Jugador pasivo",0
1298589700#participant7,Maestro Yi,"Poco daño con Maestro Yi, Torretas ignoradas, Malo para farmear, Jungla pasivo",0
1298589700#participant8,Ahri,"Buen farmeador, Alta participación en muertes, Rotación excelente, Jugador seguro, Dejó de farmear, Torretas ignoradas",0
1298589700#participant9,Ashe,"Ingankeable, Buen farmeador, Sobreviviente, Torretas ignoradas, Jugador pasivo",0
1298589700#participant10,Thresh,"Alta participación en muertes, Torretas ignoradas, Nivel 6 tardío",0
1298577758#participant1,Sett,"Jugador agresivo, Ingankeable, Buen farmeador, Rotación excelente, Buena visión",1
1298577758#participant2,Nunu y Willump,"Jungla agresivo, Destructor de torretas, Destructor de torretas temprano, Buen farmeador, KDA alto, Buena visión",1
1298577758#participant3,Zac,"Jugador agresivo, KDA alto, Rotación excelente, Selección extraña, Ávaro",1
1298577758#participant4,Jinx,"Jugador agresivo, Mucho daño con Jinx, Buen farmeador, KDA alto, Rotación excelente, Jugador seguro",1
1298577758#participant5,Thresh,"Rotación excelente, Buena visión",1
1298577758#participant6,Tryndamere,"Jugador agresivo, Destructor de torretas, Buen farmeador, Buena visión, Hace split push, Mal duelista",0
1298577758#participant7,Ekko,"Jungla agresivo, Malos ganks, Sin centinelas de control, Nivel 6 tardío",0
1298577758#participant8,Qiyana,"Jugador agresivo, Rotación excelente, Nivel 6 tardío, Carril vulnerable",0
1298577758#participant9,Jhin,"Destructor de torretas temprano, Sin centinelas de control",0
1298577758#participant10,Gragas,"Selección extraña, Torretas ignoradas, Sin centinelas de control, Carril vulnerable",0
1298560336#participant1,Nocturne,Selección extraña,0
1298560336#participant2,Dr. Mundo,"Destructor de torretas temprano, Selección extraña, Ávaro",0
1298560336#participant3,Ryze,"Alta participación en muertes, Buena visión",0
1298560336#participant4,Jinx,"Ingankeable, Buen farmeador, Sobreviviente, Buena visión, Jugador seguro, Jugador pasivo",0
1298560336#participant5,Taric,"Destructor de torretas temprano, Buena visión, Jugador seguro",0
1298560336#participant6,Jayce,"Buen uso del barón, Mucho daño con Jayce, Destructor de torretas, Ingankeable, Buen farmeador, KDA alto, Alta participación en muertes, Rotación excelente, Dejó de farmear, Sin centinelas de control, Jugador pasivo",1
1298560336#participant7,Wukong,"Buen uso del barón, KDA alto, Alta participación en muertes, Sobreviviente, Jungla pasivo",1
1298560336#participant8,Mordekaiser,"Buen uso del barón, Selección extraña, Jugador pasivo",1
1298560336#participant9,Kai'Sa,"Buen uso del barón, Destructor de torretas, Buen farmeador, KDA alto, Buena visión, Ávaro, Sin centinelas de control, Jugador pasivo",1
1298560336#participant10,Janna,"Buen uso del barón, Destructor de torretas, Ingankeable, KDA alto, Sobreviviente, Buena visión",1
1298592404#participant1,Kayle,"Jugador agresivo, Mucho daño con Kayle, Buen farmeador, Alta participación en muertes, Ladrón épico, Buena visión, Mal uso del barón",0
1298592404#participant2,Hecarim,"Mucho daño con Hecarim, Malos ganks, Mal uso del barón, Dejó de farmear, Sin centinelas de control, Mala visión",0
1298592404#participant3,Aurelion Sol,"Mucho daño con Aurelion Sol, Sobreviviente, Buena visión, Mal uso del barón, Jugador pasivo, Carril vulnerable",0
1298592404#participant4,Jhin,"Mucho daño con Jhin, Buen farmeador, Jugador seguro, Mal uso del barón, Dejó de farmear, Torretas ignoradas, Jugador pasivo",0
1298592404#participant5,Nami,"Mal uso del barón, Torretas ignoradas, Muere en ganks, Baja participación en muertes",0
1298592404#participant6,Sion,"Jugador agresivo, Buena visión, Dejó de farmear, Lentos para finalizar",1
1298592404#participant7,Ekko,"Jungla agresivo, Mucho daño con Ekko, Buen farmeador, Lentos para finalizar, Sin centinelas de control",1
1298592404#participant8,Tristana,"Jugador agresivo, Destructor de torretas, Buen duelista, KDA alto, Rotación excelente, Selección extraña, Hace split push, Lentos para finalizar, Sin centinelas de control",1
1298592404#participant9,Karthus,"Mucho daño con Karthus, Jugador seguro, Dejó de farmear, Lentos para finalizar, Sin centinelas de control",1
1298592404#participant10,Rakan,"Ingankeable, Sobreviviente, Jugador seguro, Lentos para finalizar",1
1298569064#participant1,Kayle,"Mucho daño con Kayle, Destructor de torretas, Ingankeable, Alta participación en muertes, Ladrón épico, Hace split push, Mal duelista, Sin centinelas de control",1
1298569064#participant2,Sejuani,"Jungla agresivo, Mucho daño con Sejuani, Buen farmeador, KDA alto, Ladrón épico, Buena visión, Sin centinelas de control, Nivel 6 tardío",1
1298569064#participant3,Akali,"Jugador agresivo, Mucho daño con Akali, Destructor de torretas, Ingankeable, Rotación excelente, Buena visión, Jugador seguro, Dejó de farmear",1
1298569064#participant4,Caitlyn,"Mucho daño con Caitlyn, Buena visión, Sin centinelas de control, Jugador pasivo",1
1298569064#participant5,Blitzcrank,"Alta participación en muertes, Ladrón épico, Rotación excelente, Buena visión, Sin centinelas de control",1
1298569064#participant6,Graves,"Destructor de torretas, Buen duelista, KDA alto, Selección extraña, Hace split push, Mal uso del barón, Derrota a pesar de ventaja, Jugador pasivo",0
1298569064#participant7,Nocturne,"Jungla agresivo, Mal uso del barón, Torretas ignoradas, Derrota a pesar de ventaja, Castigos malos",0
1298569064#participant8,Cassiopeia,"Mal uso del barón, Dejó de farmear, Malo para farmear, Derrota a pesar de ventaja, Nivel 6 tardío, Jugador pasivo, Carril vulnerable",0
1298569064#participant9,Jhin,"Jugador agresivo, Mucho daño con Jhin, Destructor de torretas, Ingankeable, Buen farmeador, Buena visión, Jugador seguro, Mal uso del barón, Derrota a pesar de ventaja",0
1298569064#participant10,Neeko,"Ladrón épico, Mal uso del barón, Derrota a pesar de ventaja",0
1298121807#participant1,Malphite,"Buen uso del barón, Ingankeable, Buen farmeador, KDA alto, Sobreviviente, Buena visión, Jugador seguro, Jugador pasivo",0
1298121807#participant2,Ekko,"Buen uso del barón, Sobreviviente, Buena visión",0
1298121807#participant3,Yasuo,"Buen uso del barón, Ingankeable, Buen farmeador, Sobreviviente, Buena visión, Jugador seguro, Jugador pasivo",0
1298121807#participant4,Caitlyn,"Buen uso del barón, Mucho daño con Caitlyn, Ingankeable, Buen farmeador, Alta participación en muertes, Sobreviviente, Buena visión, Jugador seguro, Dejó de farmear, Jugador pasivo",0
1298121807#participant5,Thresh,"Buen uso del barón, Ingankeable, Buena visión, Jugador seguro",0
1298121807#participant6,Gnar,"Ingankeable, Buen farmeador, Sobreviviente, Buena visión, Jugador seguro, Jugador pasivo",1
1298121807#participant7,Kayn,"Alta participación en muertes, Buena visión, Jungla pasivo",1
1298121807#participant8,Veigar,"Destructor de torretas, Buen farmeador, Alta participación en muertes, Sobreviviente, Buena visión, Dejó de farmear, Jugador pasivo",1
1298121807#participant9,Jhin,"Ingankeable, Buen farmeador, Alta participación en muertes, Jugador seguro, Dejó de farmear, Jugador pasivo",1
1298121807#participant10,Blitzcrank,"Ingankeable, Alta participación en muertes, Buena visión, Jugador seguro",1
1298574578#participant1,Malphite,"Ingankeable, Buen farmeador, Sobreviviente, Buena visión, Jugador seguro, Poco daño con Malphite, Baja participación en muertes, Jugador pasivo",0
1298574578#participant2,Bel'Veth,"Alta participación en muertes, Buena visión, Torretas ignoradas",0
1298574578#participant3,Zoe,"Buena visión, Dejó de farmear",0
1298574578#participant4,Draven,"Alta participación en muertes, Dejó de farmear, Jugador pasivo",0
1298574578#participant5,Nami,"Alta participación en muertes, Buena visión",0
1298574578#participant6,Kayle,"Buen uso del barón, Ingankeable, KDA alto, Sobreviviente, Buena visión, Jugador seguro, Jugador pasivo",1
1298574578#participant7,Amumu,"Jungla agresivo, Buen uso del barón, Destructor de torretas, Buen farmeador, KDA alto, Alta participación en muertes, Malos ganks",1
1298574578#participant8,Karma,"Buen uso del barón, Ingankeable, KDA alto, Sobreviviente, Jugador seguro, Selección extraña, Jugador pasivo",1
1298574578#participant9,Jinx,"Jugador agresivo, Buen uso del barón, Mucho daño con Jinx, Ingankeable, KDA alto, Alta participación en muertes, Buena visión, Dejó de farmear",1
1298574578#participant10,Braum,"Buen uso del barón, Ingankeable, KDA alto, Alta participación en muertes, Buena visión, Jugador seguro, Torretas ignoradas",1
1298593154#participant1,Kayle,"Ingankeable, Buen farmeador, Jugador seguro, Torretas ignoradas, Jugador pasivo",0
1298593154#participant2,Viego,"Destructor de torretas, Ladrón épico, Sin centinelas de control, Jungla pasivo",0
1298593154#participant3,Veigar,"Buen farmeador, Buena visión, Torretas ignoradas, Mal duelista",0
1298593154#participant4,Draven,"Sobreviviente, Dejó de farmear, Poco daño con Draven, Torretas ignoradas, Muere en ganks, Malo para farmear, Baja participación en muertes, Carril vulnerable",0
1298593154#participant5,Senna,"Ingankeable, KDA alto, Sin centinelas de control",0
1298593154#participant6,Yorick,"Buen farmeador, Buena visión, Jugador seguro, Hace split push, Baja participación en muertes, Jugador pasivo",1
1298593154#participant7,Vi,"Destructor de torretas, Buen farmeador, KDA alto, Buena visión, Poco daño con Vi, Castigos malos",1
1298593154#participant8,Zed,"Buena visión, Dejó de farmear, Poco daño con Zed, Baja participación en muertes, Jugador pasivo",1
1298593154#participant9,Jinx,"Jugador agresivo, Destructor de torretas, Ingankeable, Buen farmeador, KDA alto, Alta participación en muertes, Buena visión, Hace split push",1
1298593154#participant10,Lux,"Destructor de torretas, Ingankeable, KDA alto, Alta participación en muertes, Sobreviviente, Buena visión",1
1298602428#participant1,Fiora,"Buen farmeador, Torretas ignoradas, Baja participación en muertes",1
1298602428#participant2,Fiddlesticks,"Jungla agresivo, Buen farmeador, KDA alto, Sobreviviente, Buena visión, Poco daño con Fiddlesticks",1
1298602428#participant3,Veigar,"Jugador agresivo, Buen farmeador, KDA alto, Rotación excelente, Buena visión",1
1298602428#participant4,Kai'Sa,"Jugador agresivo, Mucho daño con Kai'Sa, Destructor de torretas, Ingankeable, Buen farmeador, KDA alto, Alta participación en muertes, Rotación excelente, Buena visión, Ávaro, Carril vulnerable",1
1298602428#participant5,Yuumi,"Ingankeable, KDA alto, Alta participación en muertes, Sobreviviente, Buena visión",1
1298602428#participant6,Lux,"Buen farmeador, Poco daño con Lux, Torretas ignoradas, Mal duelista",0
1298602428#participant7,Zac,"Buena visión, Dejó de farmear, Poco daño con Zac, Baja participación en muertes",0
1298602428#participant8,Maokai,"Selección extraña, Torretas ignoradas, Jugador pasivo",0
1298602428#participant9,Jhin,"Jugador agresivo, Buena visión, Poco daño con Jhin, Torretas ignoradas",0
1298602428#participant10,Sona,"Torretas ignoradas, Nivel 6 tardío, Mala visión, Carril vulnerable",0
1298589680#participant1,Wukong,"Jungla agresivo, Alta participación en muertes, Buena visión, Malo para farmear",0
1298589680#participant2,Cassiopeia,"Ingankeable, Buena visión, Poco daño con Cassiopeia, Torretas ignoradas, Baja participación en muertes, Jugador pasivo",0
1298589680#participant3,Lillia,"Jugador agresivo, Destructor de torretas temprano, Rotación excelente, Selección extraña, Sin centinelas de control",0
1298589680#participant4,Kog'Maw,"Buen farmeador, Poco daño con Kog'Maw, Torretas ignoradas, Sin centinelas de control, Baja participación en muertes, Jugador pasivo",0
1298589680#participant5,Soraka,"Torretas ignoradas, Baja participación en muertes",0
1298589680#participant6,Illaoi,"Hace split push, Muere en ganks, Sin centinelas de control, Jugador pasivo, Carril vulnerable",1
1298589680#participant7,Kindred,"Jungla agresivo, Destructor de torretas temprano, Buen farmeador, KDA alto, Buena visión",1
1298589680#participant8,Rumble,"Destructor de torretas, Buen farmeador, KDA alto, Rotación excelente, Buena visión, Jugador pasivo",1
1298589680#participant9,Ashe,"Jugador agresivo, Ingankeable, Destructor de torretas temprano, Buen farmeador, KDA alto, Alta participación en muertes, Rotación excelente, Sobreviviente, Jugador seguro",1
1298589680#participant10,Maokai,"Ingankeable, KDA alto, Alta participación en muertes, Jugador seguro, Sin centinelas de control",1
1298575929#participant1,Wukong,"Selección extraña, Torretas ignoradas, Jugador pasivo",0
1298575929#participant2,Zed,Selección extraña,0
1298575929#participant3,Kennen,"Alta participación en muertes, Jugador seguro, Dejó de farmear, Torretas ignoradas",0
1298575929#participant4,Jinx,"Buen farmeador, Torretas ignoradas",0
1298575929#participant5,Lux,"Alta participación en muertes, Buena visión",0
1298575929#participant6,Malphite,"Buen uso del barón, Ingankeable, Sobreviviente, Jugador seguro, Sin centinelas de control, Baja participación en muertes, Jugador pasivo",1
1298575929#participant7,Kayn,"Buen uso del barón, Mucho daño con Kayn, Buen duelista, Buen farmeador, KDA alto, Alta participación en muertes, Invencible, Ávaro, Sin centinelas de control, Jungla pasivo",1
1298575929#participant8,Ivern,"Buen uso del barón, Rotación excelente, Selección extraña, Dejó de farmear, Jugador pasivo",1
1298575929#participant9,Ashe,"Buen uso del barón, Destructor de torretas, Ingankeable, Buen farmeador, KDA alto, Sin centinelas de control",1
1298575929#participant10,Milio,"Buen uso del barón, KDA alto, Sobreviviente, Buena visión, Baja participación en muertes",1
1298564029#participant1,Yorick,"Destructor de torretas, Destructor de torretas temprano, Buen farmeador, Hace split push, Lentos para finalizar, Jugador pasivo, Mala visión",1
1298564029#participant2,Viego,"Destructor de torretas temprano, Buen farmeador, Ladrón épico, Buena visión, Lentos para finalizar, Jungla pasivo",1
1298564029#participant3,Yasuo,"Ingankeable, Buen farmeador, Alta participación en muertes, Buena visión, Mal duelista, Lentos para finalizar",1
1298564029#participant4,Caitlyn,"KDA alto, Alta participación en muertes, Ladrón épico, Buena visión, Torretas ignoradas, Lentos para finalizar",1
1298564029#participant5,Janna,"Ingankeable, KDA alto, Ladrón épico, Sobreviviente, Buena visión, Jugador seguro, Lentos para finalizar, Nivel 6 tardío",1
1298564029#participant6,Pantheon,"Buen duelista, KDA alto, Alta participación en muertes, Sobreviviente, Buena visión, Torretas ignoradas, Nivel 6 tardío",0
1298564029#participant7,Kayn,"Sin centinelas de control, Castigos malos, Jungla pasivo",0
1298564029#participant8,Malzahar,"Destructor de torretas, Buen farmeador, Jugador seguro, Poco daño con Malzahar, Sin centinelas de control, Mala visión",0
1298564029#participant9,Tristana,"Ingankeable, Buen farmeador, Jugador pasivo",0
1298564029#participant10,Milio,"Ingankeable, KDA alto, Sobreviviente, Buena visión, Jugador seguro, Torretas ignoradas, Baja participación en muertes",0
1298234739#participant1,Darius,"Poco daño con Darius, Sin centinelas de control, Baja participación en muertes, Jugador pasivo",0
1298234739#participant2,Viego,"Mucho daño con Viego, Destructor de torretas, Buen farmeador, Alta participación en muertes, Jungla pasivo",0
1298234739#participant3,Brand,"Jugador agresivo, Rotación excelente, Selección extraña, Dejó de farmear, Torretas ignoradas",0
1298234739#participant4,Lucian,"Ingankeable, Buen farmeador, Baja participación en muertes, Jugador pasivo",0
1298234739#participant5,Pyke,"Rotación excelente, Torretas ignoradas, Mal duelista, Nivel 6 tardío, Carril vulnerable",0
1298234739#participant6,Pantheon,"Jugador agresivo, Buen uso del barón, Rotación excelente, Dejó de farmear, Torretas ignoradas, Lentos para finalizar",1
1298234739#participant7,Zed,"Buen uso del barón, Destructor de torretas, KDA alto, Selección extraña, Lentos para finalizar",1
